#x	y	u	v
0.198242	0.836914	-0.001860	0.001239
0.200195	0.836914	-0.001859	0.001222
0.202148	0.836914	-0.001858	0.001206
0.204102	0.836914	-0.001857	0.001189
0.206055	0.836914	-0.001855	0.001173
0.208008	0.836914	-0.001854	0.001157
0.209961	0.836914	-0.001852	0.001141
0.211914	0.836914	-0.001850	0.001126
0.213867	0.836914	-0.001849	0.001111
0.215820	0.836914	-0.001847	0.001096
0.217773	0.836914	-0.001845	0.001081
0.219727	0.836914	-0.001843	0.001066
0.221680	0.836914	-0.001841	0.001051
0.223633	0.836914	-0.001839	0.001037
0.225586	0.836914	-0.001836	0.001023
0.227539	0.836914	-0.001834	0.001009
0.229492	0.836914	-0.001832	0.000995
0.231445	0.836914	-0.001829	0.000981
0.233398	0.836914	-0.001827	0.000968
0.235352	0.836914	-0.001825	0.000955
0.237305	0.836914	-0.001822	0.000942
0.239258	0.836914	-0.001819	0.000929
0.241211	0.836914	-0.001817	0.000916
0.243164	0.836914	-0.001814	0.000903
0.245117	0.836914	-0.001811	0.000891
0.247070	0.836914	-0.001809	0.000878
0.249023	0.836914	-0.001806	0.000866
0.250977	0.836914	-0.001803	0.000854
0.252930	0.836914	-0.001800	0.000843
0.254883	0.836914	-0.001798	0.000831
0.256836	0.836914	-0.001795	0.000819
0.258789	0.836914	-0.001792	0.000808
0.260742	0.836914	-0.001789	0.000797
0.262695	0.836914	-0.001786	0.000786
0.264648	0.836914	-0.001783	0.000775
0.266602	0.836914	-0.001780	0.000764
0.268555	0.836914	-0.001777	0.000753
0.270508	0.836914	-0.001774	0.000743
0.272461	0.836914	-0.001772	0.000732
0.274414	0.836914	-0.001769	0.000722
0.276367	0.836914	-0.001766	0.000712
0.278320	0.836914	-0.001763	0.000702
0.280273	0.836914	-0.001760	0.000692
0.282227	0.836914	-0.001757	0.000682
0.284180	0.836914	-0.001754	0.000672
0.286133	0.836914	-0.001751	0.000663
0.288086	0.836914	-0.001748	0.000653
0.290039	0.836914	-0.001745	0.000644
0.291992	0.836914	-0.001742	0.000635
0.293945	0.836914	-0.001739	0.000626
0.295898	0.836914	-0.001736	0.000617
0.297852	0.836914	-0.001733	0.000608
0.299805	0.836914	-0.001730	0.000599
0.301758	0.836914	-0.001728	0.000590
0.303711	0.836914	-0.001725	0.000582
0.305664	0.836914	-0.001722	0.000573
0.307617	0.836914	-0.001719	0.000565
0.309570	0.836914	-0.001716	0.000557
0.311523	0.836914	-0.001713	0.000548
0.313477	0.836914	-0.001711	0.000540
0.315430	0.836914	-0.001708	0.000532
0.317383	0.836914	-0.001705	0.000524
0.319336	0.836914	-0.001702	0.000516
0.321289	0.836914	-0.001700	0.000509
0.323242	0.836914	-0.001697	0.000501
0.325195	0.836914	-0.001694	0.000493
0.327148	0.836914	-0.001692	0.000486
0.329102	0.836914	-0.001689	0.000478
0.331055	0.836914	-0.001686	0.000471
0.333008	0.836914	-0.001684	0.000464
0.334961	0.836914	-0.001681	0.000456
0.336914	0.836914	-0.001679	0.000449
0.338867	0.836914	-0.001676	0.000442
0.340820	0.836914	-0.001674	0.000435
0.342773	0.836914	-0.001671	0.000428
0.344727	0.836914	-0.001669	0.000421
0.346680	0.836914	-0.001666	0.000415
0.348633	0.836914	-0.001664	0.000408
0.350586	0.836914	-0.001662	0.000401
0.352539	0.836914	-0.001659	0.000394
0.354492	0.836914	-0.001657	0.000388
0.356445	0.836914	-0.001655	0.000381
0.358398	0.836914	-0.001653	0.000375
0.360352	0.836914	-0.001650	0.000369
0.362305	0.836914	-0.001648	0.000362
0.364258	0.836914	-0.001646	0.000356
0.366211	0.836914	-0.001644	0.000350
0.368164	0.836914	-0.001642	0.000344
0.370117	0.836914	-0.001640	0.000338
0.372070	0.836914	-0.001638	0.000332
0.374023	0.836914	-0.001635	0.000326
0.375977	0.836914	-0.001633	0.000320
0.377930	0.836914	-0.001631	0.000314
0.379883	0.836914	-0.001630	0.000308
0.381836	0.836914	-0.001628	0.000302
0.383789	0.836914	-0.001626	0.000296
0.385742	0.836914	-0.001624	0.000291
0.387695	0.836914	-0.001622	0.000285
0.389648	0.836914	-0.001620	0.000279
0.391602	0.836914	-0.001618	0.000274
0.393555	0.836914	-0.001617	0.000268
0.395508	0.836914	-0.001615	0.000263
0.397461	0.836914	-0.001613	0.000257
0.399414	0.836914	-0.001612	0.000252
0.401367	0.836914	-0.001610	0.000246
0.403320	0.836914	-0.001608	0.000241
0.405273	0.836914	-0.001607	0.000236
0.407227	0.836914	-0.001605	0.000230
0.409180	0.836914	-0.001604	0.000225
0.411133	0.836914	-0.001602	0.000220
0.413086	0.836914	-0.001601	0.000215
0.415039	0.836914	-0.001600	0.000210
0.416992	0.836914	-0.001598	0.000204
0.418945	0.836914	-0.001597	0.000199
0.420898	0.836914	-0.001596	0.000194
0.422852	0.836914	-0.001594	0.000189
0.424805	0.836914	-0.001593	0.000184
0.426758	0.836914	-0.001592	0.000179
0.428711	0.836914	-0.001591	0.000174
0.430664	0.836914	-0.001589	0.000169
0.432617	0.836914	-0.001588	0.000164
0.434570	0.836914	-0.001587	0.000159
0.436523	0.836914	-0.001586	0.000155
0.438477	0.836914	-0.001585	0.000150
0.440430	0.836914	-0.001584	0.000145
0.442383	0.836914	-0.001583	0.000140
0.444336	0.836914	-0.001582	0.000135
0.446289	0.836914	-0.001581	0.000131
0.448242	0.836914	-0.001580	0.000126
0.450195	0.836914	-0.001580	0.000121
0.452148	0.836914	-0.001579	0.000116
0.454102	0.836914	-0.001578	0.000112
0.456055	0.836914	-0.001577	0.000107
0.458008	0.836914	-0.001576	0.000102
0.459961	0.836914	-0.001576	0.000098
0.461914	0.836914	-0.001575	0.000093
0.463867	0.836914	-0.001574	0.000088
0.465820	0.836914	-0.001574	0.000084
0.467773	0.836914	-0.001573	0.000079
0.469727	0.836914	-0.001573	0.000075
0.471680	0.836914	-0.001572	0.000070
0.473633	0.836914	-0.001572	0.000066
0.475586	0.836914	-0.001571	0.000061
0.477539	0.836914	-0.001571	0.000056
0.479492	0.836914	-0.001571	0.000052
0.481445	0.836914	-0.001570	0.000047
0.483398	0.836914	-0.001570	0.000043
0.485352	0.836914	-0.001570	0.000038
0.487305	0.836914	-0.001569	0.000034
0.489258	0.836914	-0.001569	0.000029
0.491211	0.836914	-0.001569	0.000025
0.493164	0.836914	-0.001569	0.000020
0.495117	0.836914	-0.001569	0.000016
0.497070	0.836914	-0.001569	0.000011
0.499023	0.836914	-0.001569	0.000007
0.500977	0.836914	-0.001568	0.000002
0.502930	0.836914	-0.001568	-0.000002
0.504883	0.836914	-0.001569	-0.000007
0.506836	0.836914	-0.001569	-0.000011
0.508789	0.836914	-0.001569	-0.000016
0.510742	0.836914	-0.001569	-0.000020
0.512695	0.836914	-0.001569	-0.000025
0.514648	0.836914	-0.001569	-0.000029
0.516602	0.836914	-0.001569	-0.000034
0.518555	0.836914	-0.001570	-0.000038
0.520508	0.836914	-0.001570	-0.000043
0.522461	0.836914	-0.001570	-0.000047
0.524414	0.836914	-0.001571	-0.000052
0.526367	0.836914	-0.001571	-0.000056
0.528320	0.836914	-0.001571	-0.000061
0.530273	0.836914	-0.001572	-0.000065
0.532227	0.836914	-0.001572	-0.000070
0.534180	0.836914	-0.001573	-0.000075
0.536133	0.836914	-0.001573	-0.000079
0.538086	0.836914	-0.001574	-0.000084
0.540039	0.836914	-0.001574	-0.000088
0.541992	0.836914	-0.001575	-0.000093
0.543945	0.836914	-0.001576	-0.000098
0.545898	0.836914	-0.001576	-0.000102
0.547852	0.836914	-0.001577	-0.000107
0.549805	0.836914	-0.001578	-0.000112
0.551758	0.836914	-0.001579	-0.000116
0.553711	0.836914	-0.001580	-0.000121
0.555664	0.836914	-0.001580	-0.000126
0.557617	0.836914	-0.001581	-0.000131
0.559570	0.836914	-0.001582	-0.000135
0.561523	0.836914	-0.001583	-0.000140
0.563477	0.836914	-0.001584	-0.000145
0.565430	0.836914	-0.001585	-0.000150
0.567383	0.836914	-0.001586	-0.000155
0.569336	0.836914	-0.001587	-0.000159
0.571289	0.836914	-0.001588	-0.000164
0.573242	0.836914	-0.001589	-0.000169
0.575195	0.836914	-0.001591	-0.000174
0.577148	0.836914	-0.001592	-0.000179
0.579102	0.836914	-0.001593	-0.000184
0.581055	0.836914	-0.001594	-0.000189
0.583008	0.836914	-0.001596	-0.000194
0.584961	0.836914	-0.001597	-0.000199
0.586914	0.836914	-0.001598	-0.000204
0.588867	0.836914	-0.001600	-0.000209
0.590820	0.836914	-0.001601	-0.000215
0.592773	0.836914	-0.001602	-0.000220
0.594727	0.836914	-0.001604	-0.000225
0.596680	0.836914	-0.001605	-0.000230
0.598633	0.836914	-0.001607	-0.000236
0.600586	0.836914	-0.001608	-0.000241
0.602539	0.836914	-0.001610	-0.000246
0.604492	0.836914	-0.001612	-0.000252
0.606445	0.836914	-0.001613	-0.000257
0.608398	0.836914	-0.001615	-0.000263
0.610352	0.836914	-0.001617	-0.000268
0.612305	0.836914	-0.001618	-0.000274
0.614258	0.836914	-0.001620	-0.000279
0.616211	0.836914	-0.001622	-0.000285
0.618164	0.836914	-0.001624	-0.000291
0.620117	0.836914	-0.001626	-0.000296
0.622070	0.836914	-0.001628	-0.000302
0.624023	0.836914	-0.001630	-0.000308
0.625977	0.836914	-0.001631	-0.000314
0.627930	0.836914	-0.001633	-0.000320
0.629883	0.836914	-0.001635	-0.000326
0.631836	0.836914	-0.001638	-0.000332
0.633789	0.836914	-0.001640	-0.000338
0.635742	0.836914	-0.001642	-0.000344
0.637695	0.836914	-0.001644	-0.000350
0.639648	0.836914	-0.001646	-0.000356
0.641602	0.836914	-0.001648	-0.000362
0.643555	0.836914	-0.001650	-0.000369
0.645508	0.836914	-0.001653	-0.000375
0.647461	0.836914	-0.001655	-0.000381
0.649414	0.836914	-0.001657	-0.000388
0.651367	0.836914	-0.001659	-0.000394
0.653320	0.836914	-0.001662	-0.000401
0.655273	0.836914	-0.001664	-0.000408
0.657227	0.836914	-0.001666	-0.000414
0.659180	0.836914	-0.001669	-0.000421
0.661133	0.836914	-0.001671	-0.000428
0.663086	0.836914	-0.001674	-0.000435
0.665039	0.836914	-0.001676	-0.000442
0.666992	0.836914	-0.001679	-0.000449
0.668945	0.836914	-0.001681	-0.000456
0.670898	0.836914	-0.001684	-0.000464
0.672852	0.836914	-0.001686	-0.000471
0.674805	0.836914	-0.001689	-0.000478
0.676758	0.836914	-0.001692	-0.000486
0.678711	0.836914	-0.001694	-0.000493
0.680664	0.836914	-0.001697	-0.000501
0.682617	0.836914	-0.001700	-0.000509
0.684570	0.836914	-0.001702	-0.000516
0.686523	0.836914	-0.001705	-0.000524
0.688477	0.836914	-0.001708	-0.000532
0.690430	0.836914	-0.001711	-0.000540
0.692383	0.836914	-0.001713	-0.000548
0.694336	0.836914	-0.001716	-0.000557
0.696289	0.836914	-0.001719	-0.000565
0.698242	0.836914	-0.001722	-0.000573
0.700195	0.836914	-0.001725	-0.000582
0.702148	0.836914	-0.001728	-0.000590
0.704102	0.836914	-0.001731	-0.000599
0.706055	0.836914	-0.001733	-0.000608
0.708008	0.836914	-0.001736	-0.000617
0.709961	0.836914	-0.001739	-0.000626
0.711914	0.836914	-0.001742	-0.000635
0.713867	0.836914	-0.001745	-0.000644
0.715820	0.836914	-0.001748	-0.000653
0.717773	0.836914	-0.001751	-0.000663
0.719727	0.836914	-0.001754	-0.000672
0.721680	0.836914	-0.001757	-0.000682
0.723633	0.836914	-0.001760	-0.000692
0.725586	0.836914	-0.001763	-0.000702
0.727539	0.836914	-0.001766	-0.000712
0.729492	0.836914	-0.001769	-0.000722
0.731445	0.836914	-0.001772	-0.000732
0.733398	0.836914	-0.001774	-0.000743
0.735352	0.836914	-0.001777	-0.000753
0.737305	0.836914	-0.001780	-0.000764
0.739258	0.836914	-0.001783	-0.000775
0.741211	0.836914	-0.001786	-0.000786
0.743164	0.836914	-0.001789	-0.000797
0.745117	0.836914	-0.001792	-0.000808
0.747070	0.836914	-0.001795	-0.000819
0.749023	0.836914	-0.001798	-0.000831
0.750977	0.836914	-0.001800	-0.000843
0.752930	0.836914	-0.001803	-0.000854
0.754883	0.836914	-0.001806	-0.000866
0.756836	0.836914	-0.001809	-0.000878
0.758789	0.836914	-0.001812	-0.000891
0.760742	0.836914	-0.001814	-0.000903
0.762695	0.836914	-0.001817	-0.000916
0.764648	0.836914	-0.001819	-0.000929
0.766602	0.836914	-0.001822	-0.000941
0.768555	0.836914	-0.001825	-0.000955
0.770508	0.836914	-0.001827	-0.000968
0.772461	0.836914	-0.001830	-0.000981
0.774414	0.836914	-0.001832	-0.000995
0.776367	0.836914	-0.001834	-0.001009
0.778320	0.836914	-0.001837	-0.001023
0.780273	0.836914	-0.001839	-0.001037
0.782227	0.836914	-0.001841	-0.001051
0.784180	0.836914	-0.001843	-0.001066
0.786133	0.836914	-0.001845	-0.001081
0.788086	0.836914	-0.001847	-0.001095
0.790039	0.836914	-0.001849	-0.001111
0.791992	0.836914	-0.001851	-0.001126
0.793945	0.836914	-0.001852	-0.001141
0.795898	0.836914	-0.001854	-0.001157
0.797852	0.836914	-0.001855	-0.001173
0.799805	0.836914	-0.001857	-0.001189
0.801758	0.836914	-0.001858	-0.001206
0.803711	0.836914	-0.001859	-0.001222
0.805664	0.836914	-0.001860	-0.001239
0.807617	0.836914	-0.001861	-0.001256
0.809570	0.836914	-0.001862	-0.001273
0.811523	0.836914	-0.001862	-0.001291
0.813477	0.836914	-0.001863	-0.001308
0.815430	0.836914	-0.001863	-0.001326
0.817383	0.836914	-0.001863	-0.001344
0.819336	0.836914	-0.001864	-0.001362
0.821289	0.836914	-0.001863	-0.001381
0.823242	0.836914	-0.001863	-0.001400
0.825195	0.836914	-0.001863	-0.001419
0.827148	0.836914	-0.001862	-0.001438
0.829102	0.836914	-0.001861	-0.001458
0.831055	0.836914	-0.001860	-0.001477
0.833008	0.836914	-0.001859	-0.001497
0.834961	0.836914	-0.001857	-0.001517
0.836914	0.836914	-0.001855	-0.001538
0.838867	0.836914	-0.001853	-0.001558
0.840820	0.836914	-0.001851	-0.001579
0.842773	0.836914	-0.001849	-0.001600
0.844727	0.836914	-0.001846	-0.001622
0.846680	0.836914	-0.001843	-0.001643
0.848633	0.836914	-0.001840	-0.001665
0.850586	0.836914	-0.001836	-0.001687
0.852539	0.836914	-0.001832	-0.001710
0.854492	0.836914	-0.001828	-0.001732
0.856445	0.836914	-0.001824	-0.001755
0.858398	0.836914	-0.001819	-0.001778
0.860352	0.836914	-0.001813	-0.001801
0.862305	0.836914	-0.001808	-0.001824
0.864258	0.836914	-0.001802	-0.001848
0.866211	0.836914	-0.001796	-0.001872
0.868164	0.836914	-0.001789	-0.001896
0.870117	0.836914	-0.001782	-0.001920
0.872070	0.836914	-0.001774	-0.001945
0.874023	0.836914	-0.001767	-0.001969
0.875977	0.836914	-0.001758	-0.001994
0.877930	0.836914	-0.001749	-0.002019
0.879883	0.836914	-0.001740	-0.002044
0.881836	0.836914	-0.001731	-0.002069
0.883789	0.836914	-0.001720	-0.002095
0.885742	0.836914	-0.001710	-0.002120
0.887695	0.836914	-0.001698	-0.002146
0.889648	0.836914	-0.001687	-0.002172
0.891602	0.836914	-0.001675	-0.002198
0.893555	0.836914	-0.001662	-0.002224
0.895508	0.836914	-0.001648	-0.002250
0.897461	0.836914	-0.001635	-0.002277
0.899414	0.836914	-0.001620	-0.002303
0.901367	0.836914	-0.001605	-0.002329
0.903320	0.836914	-0.001589	-0.002356
0.905273	0.836914	-0.001573	-0.002382
0.907227	0.836914	-0.001556	-0.002409
0.909180	0.836914	-0.001539	-0.002435
0.911133	0.836914	-0.001521	-0.002461
0.913086	0.836914	-0.001502	-0.002488
0.915039	0.836914	-0.001483	-0.002514
0.916992	0.836914	-0.001463	-0.002540
0.918945	0.836914	-0.001442	-0.002566
0.920898	0.836914	-0.001420	-0.002592
0.922852	0.836914	-0.001398	-0.002618
0.924805	0.836914	-0.001376	-0.002644
0.926758	0.836914	-0.001352	-0.002669
0.928711	0.836914	-0.001328	-0.002695
0.930664	0.836914	-0.001303	-0.002720
0.932617	0.836914	-0.001278	-0.002745
0.934570	0.836914	-0.001251	-0.002769
0.936523	0.836914	-0.001225	-0.002793
0.938477	0.836914	-0.001197	-0.002817
0.940430	0.836914	-0.001169	-0.002841
0.942383	0.836914	-0.001140	-0.002864
0.944336	0.836914	-0.001110	-0.002887
0.946289	0.836914	-0.001079	-0.002909
0.948242	0.836914	-0.001048	-0.002931
0.950195	0.836914	-0.001017	-0.002952
0.952148	0.836914	-0.000984	-0.002973
0.954102	0.836914	-0.000951	-0.002993
0.956055	0.836914	-0.000918	-0.003013
0.958008	0.836914	-0.000883	-0.003032
0.959961	0.836914	-0.000848	-0.003050
0.961914	0.836914	-0.000813	-0.003068
0.963867	0.836914	-0.000777	-0.003085
0.965820	0.836914	-0.000740	-0.003102
0.967773	0.836914	-0.000703	-0.003118
0.969727	0.836914	-0.000666	-0.003133
0.971680	0.836914	-0.000627	-0.003147
0.973633	0.836914	-0.000589	-0.003160
0.975586	0.836914	-0.000550	-0.003173
0.977539	0.836914	-0.000510	-0.003185
0.979492	0.836914	-0.000470	-0.003196
0.981445	0.836914	-0.000430	-0.003206
0.983398	0.836914	-0.000390	-0.003215
0.985352	0.836914	-0.000349	-0.003223
0.987305	0.836914	-0.000308	-0.003231
0.989258	0.836914	-0.000266	-0.003237
0.991211	0.836914	-0.000225	-0.003243
0.993164	0.836914	-0.000183	-0.003248
0.995117	0.836914	-0.000141	-0.003251
0.997070	0.836914	-0.000099	-0.003254
0.999023	0.836914	-0.000057	-0.003250
0.000977	0.838867	0.000000	-0.002783
0.002930	0.838867	-0.000018	0.002783
0.004883	0.838867	-0.000058	0.003292
0.006836	0.838867	-0.000101	0.003296
0.008789	0.838867	-0.000144	0.003293
0.010742	0.838867	-0.000187	0.003290
0.012695	0.838867	-0.000230	0.003285
0.014648	0.838867	-0.000272	0.003279
0.016602	0.838867	-0.000315	0.003272
0.018555	0.838867	-0.000357	0.003265
0.020508	0.838867	-0.000398	0.003256
0.022461	0.838867	-0.000440	0.003246
0.024414	0.838867	-0.000481	0.003236
0.026367	0.838867	-0.000522	0.003225
0.028320	0.838867	-0.000562	0.003212
0.030273	0.838867	-0.000602	0.003199
0.032227	0.838867	-0.000641	0.003185
0.034180	0.838867	-0.000680	0.003171
0.036133	0.838867	-0.000719	0.003155
0.038086	0.838867	-0.000757	0.003139
0.040039	0.838867	-0.000794	0.003122
0.041992	0.838867	-0.000831	0.003104
0.043945	0.838867	-0.000867	0.003086
0.045898	0.838867	-0.000902	0.003067
0.047852	0.838867	-0.000937	0.003047
0.049805	0.838867	-0.000971	0.003026
0.051758	0.838867	-0.001005	0.003006
0.053711	0.838867	-0.001038	0.002984
0.055664	0.838867	-0.001070	0.002962
0.057617	0.838867	-0.001102	0.002940
0.059570	0.838867	-0.001132	0.002917
0.061523	0.838867	-0.001163	0.002893
0.063477	0.838867	-0.001192	0.002869
0.065430	0.838867	-0.001221	0.002845
0.067383	0.838867	-0.001249	0.002821
0.069336	0.838867	-0.001276	0.002796
0.071289	0.838867	-0.001302	0.002770
0.073242	0.838867	-0.001328	0.002745
0.075195	0.838867	-0.001353	0.002719
0.077148	0.838867	-0.001378	0.002693
0.079102	0.838867	-0.001401	0.002667
0.081055	0.838867	-0.001424	0.002641
0.083008	0.838867	-0.001446	0.002614
0.084961	0.838867	-0.001468	0.002587
0.086914	0.838867	-0.001489	0.002561
0.088867	0.838867	-0.001509	0.002534
0.090820	0.838867	-0.001528	0.002507
0.092773	0.838867	-0.001547	0.002480
0.094727	0.838867	-0.001565	0.002453
0.096680	0.838867	-0.001583	0.002426
0.098633	0.838867	-0.001600	0.002399
0.100586	0.838867	-0.001616	0.002372
0.102539	0.838867	-0.001632	0.002345
0.104492	0.838867	-0.001647	0.002318
0.106445	0.838867	-0.001661	0.002291
0.108398	0.838867	-0.001675	0.002264
0.110352	0.838867	-0.001688	0.002237
0.112305	0.838867	-0.001701	0.002211
0.114258	0.838867	-0.001713	0.002184
0.116211	0.838867	-0.001724	0.002158
0.118164	0.838867	-0.001735	0.002131
0.120117	0.838867	-0.001746	0.002105
0.122070	0.838867	-0.001756	0.002079
0.124023	0.838867	-0.001765	0.002054
0.125977	0.838867	-0.001775	0.002028
0.127930	0.838867	-0.001783	0.002002
0.129883	0.838867	-0.001791	0.001977
0.131836	0.838867	-0.001799	0.001952
0.133789	0.838867	-0.001806	0.001927
0.135742	0.838867	-0.001813	0.001903
0.137695	0.838867	-0.001820	0.001878
0.139648	0.838867	-0.001826	0.001854
0.141602	0.838867	-0.001831	0.001830
0.143555	0.838867	-0.001837	0.001806
0.145508	0.838867	-0.001842	0.001783
0.147461	0.838867	-0.001846	0.001760
0.149414	0.838867	-0.001851	0.001736
0.151367	0.838867	-0.001855	0.001714
0.153320	0.838867	-0.001858	0.001691
0.155273	0.838867	-0.001862	0.001669
0.157227	0.838867	-0.001865	0.001647
0.159180	0.838867	-0.001867	0.001625
0.161133	0.838867	-0.001870	0.001603
0.163086	0.838867	-0.001872	0.001582
0.165039	0.838867	-0.001874	0.001561
0.166992	0.838867	-0.001876	0.001540
0.168945	0.838867	-0.001877	0.001519
0.170898	0.838867	-0.001879	0.001499
0.172852	0.838867	-0.001880	0.001478
0.174805	0.838867	-0.001881	0.001459
0.176758	0.838867	-0.001881	0.001439
0.178711	0.838867	-0.001882	0.001419
0.180664	0.838867	-0.001882	0.001400
0.182617	0.838867	-0.001882	0.001381
0.184570	0.838867	-0.001882	0.001363
0.186523	0.838867	-0.001882	0.001344
0.188477	0.838867	-0.001881	0.001326
0.190430	0.838867	-0.001881	0.001308
0.192383	0.838867	-0.001880	0.001290
0.194336	0.838867	-0.001879	0.001272
0.196289	0.838867	-0.001878	0.001255
0.198242	0.838867	-0.001877	0.001238
0.200195	0.838867	-0.001876	0.001221
0.202148	0.838867	-0.001874	0.001204
0.204102	0.838867	-0.001873	0.001188
0.206055	0.838867	-0.001871	0.001172
0.208008	0.838867	-0.001870	0.001156
0.209961	0.838867	-0.001868	0.001140
0.211914	0.838867	-0.001866	0.001124
0.213867	0.838867	-0.001864	0.001109
0.215820	0.838867	-0.001862	0.001094
0.217773	0.838867	-0.001860	0.001079
0.219727	0.838867	-0.001858	0.001064
0.221680	0.838867	-0.001855	0.001049
0.223633	0.838867	-0.001853	0.001035
0.225586	0.838867	-0.001851	0.001020
0.227539	0.838867	-0.001848	0.001006
0.229492	0.838867	-0.001846	0.000993
0.231445	0.838867	-0.001843	0.000979
0.233398	0.838867	-0.001840	0.000965
0.235352	0.838867	-0.001838	0.000952
0.237305	0.838867	-0.001835	0.000939
0.239258	0.838867	-0.001832	0.000926
0.241211	0.838867	-0.001830	0.000913
0.243164	0.838867	-0.001827	0.000900
0.245117	0.838867	-0.001824	0.000888
0.247070	0.838867	-0.001821	0.000876
0.249023	0.838867	-0.001818	0.000864
0.250977	0.838867	-0.001815	0.000852
0.252930	0.838867	-0.001812	0.000840
0.254883	0.838867	-0.001809	0.000828
0.256836	0.838867	-0.001806	0.000816
0.258789	0.838867	-0.001803	0.000805
0.260742	0.838867	-0.001800	0.000794
0.262695	0.838867	-0.001797	0.000783
0.264648	0.838867	-0.001794	0.000772
0.266602	0.838867	-0.001791	0.000761
0.268555	0.838867	-0.001788	0.000750
0.270508	0.838867	-0.001785	0.000740
0.272461	0.838867	-0.001782	0.000729
0.274414	0.838867	-0.001779	0.000719
0.276367	0.838867	-0.001776	0.000709
0.278320	0.838867	-0.001773	0.000699
0.280273	0.838867	-0.001770	0.000689
0.282227	0.838867	-0.001767	0.000679
0.284180	0.838867	-0.001763	0.000669
0.286133	0.838867	-0.001760	0.000660
0.288086	0.838867	-0.001757	0.000650
0.290039	0.838867	-0.001754	0.000641
0.291992	0.838867	-0.001751	0.000632
0.293945	0.838867	-0.001748	0.000623
0.295898	0.838867	-0.001745	0.000614
0.297852	0.838867	-0.001742	0.000605
0.299805	0.838867	-0.001739	0.000596
0.301758	0.838867	-0.001736	0.000587
0.303711	0.838867	-0.001733	0.000579
0.305664	0.838867	-0.001730	0.000570
0.307617	0.838867	-0.001727	0.000562
0.309570	0.838867	-0.001725	0.000554
0.311523	0.838867	-0.001722	0.000545
0.313477	0.838867	-0.001719	0.000537
0.315430	0.838867	-0.001716	0.000529
0.317383	0.838867	-0.001713	0.000521
0.319336	0.838867	-0.001710	0.000514
0.321289	0.838867	-0.001707	0.000506
0.323242	0.838867	-0.001705	0.000498
0.325195	0.838867	-0.001702	0.000491
0.327148	0.838867	-0.001699	0.000483
0.329102	0.838867	-0.001697	0.000476
0.331055	0.838867	-0.001694	0.000468
0.333008	0.838867	-0.001691	0.000461
0.334961	0.838867	-0.001689	0.000454
0.336914	0.838867	-0.001686	0.000447
0.338867	0.838867	-0.001683	0.000440
0.340820	0.838867	-0.001681	0.000433
0.342773	0.838867	-0.001678	0.000426
0.344727	0.838867	-0.001676	0.000419
0.346680	0.838867	-0.001673	0.000412
0.348633	0.838867	-0.001671	0.000405
0.350586	0.838867	-0.001668	0.000399
0.352539	0.838867	-0.001666	0.000392
0.354492	0.838867	-0.001664	0.000386
0.356445	0.838867	-0.001661	0.000379
0.358398	0.838867	-0.001659	0.000373
0.360352	0.838867	-0.001657	0.000366
0.362305	0.838867	-0.001654	0.000360
0.364258	0.838867	-0.001652	0.000354
0.366211	0.838867	-0.001650	0.000348
0.368164	0.838867	-0.001648	0.000342
0.370117	0.838867	-0.001646	0.000335
0.372070	0.838867	-0.001644	0.000329
0.374023	0.838867	-0.001641	0.000324
0.375977	0.838867	-0.001639	0.000318
0.377930	0.838867	-0.001637	0.000312
0.379883	0.838867	-0.001635	0.000306
0.381836	0.838867	-0.001633	0.000300
0.383789	0.838867	-0.001631	0.000294
0.385742	0.838867	-0.001630	0.000289
0.387695	0.838867	-0.001628	0.000283
0.389648	0.838867	-0.001626	0.000277
0.391602	0.838867	-0.001624	0.000272
0.393555	0.838867	-0.001622	0.000266
0.395508	0.838867	-0.001620	0.000261
0.397461	0.838867	-0.001619	0.000255
0.399414	0.838867	-0.001617	0.000250
0.401367	0.838867	-0.001615	0.000245
0.403320	0.838867	-0.001614	0.000239
0.405273	0.838867	-0.001612	0.000234
0.407227	0.838867	-0.001611	0.000229
0.409180	0.838867	-0.001609	0.000224
0.411133	0.838867	-0.001608	0.000218
0.413086	0.838867	-0.001606	0.000213
0.415039	0.838867	-0.001605	0.000208
0.416992	0.838867	-0.001603	0.000203
0.418945	0.838867	-0.001602	0.000198
0.420898	0.838867	-0.001601	0.000193
0.422852	0.838867	-0.001599	0.000188
0.424805	0.838867	-0.001598	0.000183
0.426758	0.838867	-0.001597	0.000178
0.428711	0.838867	-0.001595	0.000173
0.430664	0.838867	-0.001594	0.000168
0.432617	0.838867	-0.001593	0.000163
0.434570	0.838867	-0.001592	0.000158
0.436523	0.838867	-0.001591	0.000154
0.438477	0.838867	-0.001590	0.000149
0.440430	0.838867	-0.001589	0.000144
0.442383	0.838867	-0.001588	0.000139
0.444336	0.838867	-0.001587	0.000134
0.446289	0.838867	-0.001586	0.000130
0.448242	0.838867	-0.001585	0.000125
0.450195	0.838867	-0.001584	0.000120
0.452148	0.838867	-0.001583	0.000116
0.454102	0.838867	-0.001583	0.000111
0.456055	0.838867	-0.001582	0.000106
0.458008	0.838867	-0.001581	0.000102
0.459961	0.838867	-0.001580	0.000097
0.461914	0.838867	-0.001580	0.000092
0.463867	0.838867	-0.001579	0.000088
0.465820	0.838867	-0.001578	0.000083
0.467773	0.838867	-0.001578	0.000079
0.469727	0.838867	-0.001577	0.000074
0.471680	0.838867	-0.001577	0.000070
0.473633	0.838867	-0.001576	0.000065
